inputName,text,data,bss
values_593,458,12,0
values_80,458,22,0
values_416,458,20,0
values_305,458,18,0
values_142,458,14,0
values_800,458,14,0
values_661,458,10,0
values_73,458,22,0
values_297,458,18,0
values_167,458,6,0
values_594,458,12,0
values_367,458,24,0
values_552,458,20,0
values_608,458,10,0
values_797,458,18,0
values_288,458,18,0
values_764,458,20,0
values_622,458,10,0
values_785,458,18,0
values_676,458,14,0
values_330,458,20,0
values_595,458,12,0
values_968,458,6,0
values_503,458,12,0
values_378,458,24,0
values_610,458,10,0
